iter	loss	status	model
1076	1.0894327496658802	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8716430421394762, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.4807643010535734,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08764472604364398,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1229, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1077	0.8665162759492245	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8868464005568756, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.020148409829373,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09336578146044691,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1240, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1078	1.0565235673855142	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9310718656429929, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.3669181446751728,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0969767496062288,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1264, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1079	1.087727937638684	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9995716438518905, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.206419761703461,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09449582746834556,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1290, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1080	1.5882587204727112	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.988365301168992, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.2625572667683707,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07347364123492837,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1282, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1081	0.8313597495112709	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9547261681008741, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6584123750776298,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08921296875982103,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1247, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1082	0.8940823435592434	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8634697183245529, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.8511961566723945,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08563579914916614,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1254, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1083	1.1692993967575005	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8928647116944646, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.5024724526314455,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.06990851745879868,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1299, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1084	1.5390930115991217	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.970886447061799, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=3.6071083883017754,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09173902039764821,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1219, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1085	1.3725870580925856	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7445784278593465, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.169266560421325,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0865115031528126,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=10, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1226, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1086	0.9329472804389283	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9220921123944715, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.1091779101970463,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09037156601492563,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1237, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1087	1.3584730813475392	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9072301584485756, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.323392885414525,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09260090581550665,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1269, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1088	0.9584216173800119	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9423903391477989, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.396518611182537,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08474295772809605,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1260, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1089	0.7141882237322436	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9616736432331645, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.006473622991996,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05905341324668796,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=7, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1245, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1090	0.9461824009947516	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8785725953854715, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.991157616123061,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08361199713062537,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1253, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1091	1.6921095878831154	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9764934848504618, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.769280405384785,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09995789573388875,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1277, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1092	0.9251638758099527	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9010594896572025, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.5788565927000833,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09371541589107252,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1232, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1093	1.2411496577566439	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8652018095160664, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=3.231478495635071,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05654779324567495,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1212, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1094	1.0932374524520794	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9169383820083966, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.2188543328400825,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08831537648126205,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1289, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1095	1.3968053921736154	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9906347100286268, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.411571296552012,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09101944449491808,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1267, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1096	0.8740807671626699	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8857060269828334, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0096450053426216,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09867337946714873,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1241, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1097	1.450107541225002	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9333270386567616, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6669701248284285,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0668820022649973,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1224, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1098	1.3549007501308794	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9505952372116966, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.094625377817719,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08736126395188876,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1250, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1099	1.2679182056608282	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9262270546393567, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.1312513654507037,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09527951415547307,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1283, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1100	1.189846348513084	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9812943955650564, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.585636250330862,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08158638344049056,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1260, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1101	1.500540323664211	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.782110498648269, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.9186682734375462,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0637682787227509,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1299, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1102	0.9253650629947988	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8729186183106387, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.4739727042616921,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09627909577060421,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1273, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1103	0.9590949644802187	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.943893695639651, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.325021541537968,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07115239589904791,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=8, max_leaves=None,
             min_child_weight=9, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1235, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1104	1.4457390827610193	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9094733347218147, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.3009218964296212,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08976726235731072,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=6, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1256, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1105	1.4608054814581473	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8912211060766316, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=3.329738109016476,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05490986105876393,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1217, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1106	1.2824474765211582	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7174641514700348, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=3.0495244759906996,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07706922129827408,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1300, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1107	1.5234096610302612	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9999104112202999, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0055019569515693,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09781115074126158,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1278, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1108	1.3231092515976617	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7556555471481077, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0005668266664127,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08912952348118347,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1264, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1109	1.0423045514233023	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7717304474183155, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.230057870946557,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09156046984083377,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1025, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1110	0.9302520412493236	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8557629535817477, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.7149859431472037,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09441740456857703,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1229, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1111	0.9603698821498897	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9586352445613292, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.858543098778021,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09290337707493342,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1246, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1112	0.8768835172327315	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8974781241161081, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.1800416085576746,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0858569384932594,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1293, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1113	0.8969942114109767	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9695141449573204, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.5077029994116107,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08260952781865376,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1237, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1114	1.1091256921469883	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9173269244403964, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.8645456153194626,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0869113759545585,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1270, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1115	1.2961990585116392	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8412689877957676, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.1482782737662143,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08820170784278974,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1208, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1116	1.173089367420942	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9377482684302643, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=3.8688006003358533,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08389144618148,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1286, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1117	1.2573520636091402	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8788096003803167, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.66486160872147,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08500518777600916,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1222, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
1118	1.3551402677215962	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7317627937156884, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.907256082887059,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.06564840836581691,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1253, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
